,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
9214,0.000977,https://api.spotify.com/v1/audio-analysis/0Mg6ycpespO7rOKPx0NaHV,0.144,446450.0,0.838,0Mg6ycpespO7rOKPx0NaHV,0.861,4.0,0.122,-8.421,0.0,0.0801,141.64,4.0,https://api.spotify.com/v1/tracks/0Mg6ycpespO7rOKPx0NaHV,audio_features,spotify:track:0Mg6ycpespO7rOKPx0NaHV,0.0599
9215,0.348,https://api.spotify.com/v1/audio-analysis/4uz6zwKTuK4sqTb4FEOl8f,0.173,222354.0,0.651,4uz6zwKTuK4sqTb4FEOl8f,0.907,0.0,0.203,-11.256,1.0,0.0418,140.353,4.0,https://api.spotify.com/v1/tracks/4uz6zwKTuK4sqTb4FEOl8f,audio_features,spotify:track:4uz6zwKTuK4sqTb4FEOl8f,0.0608
9216,0.0184,https://api.spotify.com/v1/audio-analysis/2dZrsEeAEAEIKizbgiZ1q4,0.188,318464.0,0.878,2dZrsEeAEAEIKizbgiZ1q4,0.429,7.0,0.0864,-7.797,1.0,0.19,193.234,5.0,https://api.spotify.com/v1/tracks/2dZrsEeAEAEIKizbgiZ1q4,audio_features,spotify:track:2dZrsEeAEAEIKizbgiZ1q4,0.168
9217,0.000817,https://api.spotify.com/v1/audio-analysis/0CgW9BhOLyumxw746MxXVF,0.34,258400.0,0.825,0CgW9BhOLyumxw746MxXVF,0.0,2.0,0.312,-7.719,1.0,0.271,86.139,4.0,https://api.spotify.com/v1/tracks/0CgW9BhOLyumxw746MxXVF,audio_features,spotify:track:0CgW9BhOLyumxw746MxXVF,0.497
9218,0.00284,https://api.spotify.com/v1/audio-analysis/17KBcfCMMKwKgj8HBVq9C1,0.361,236160.0,0.767,17KBcfCMMKwKgj8HBVq9C1,0.569,11.0,0.239,-7.793,0.0,0.139,171.736,4.0,https://api.spotify.com/v1/tracks/17KBcfCMMKwKgj8HBVq9C1,audio_features,spotify:track:17KBcfCMMKwKgj8HBVq9C1,0.389
9219,0.00109,https://api.spotify.com/v1/audio-analysis/3CJw0cuvWe9MTLbJaCPWgl,0.399,232027.0,0.855,3CJw0cuvWe9MTLbJaCPWgl,0.0039,0.0,0.378,-6.155,1.0,0.205,145.552,4.0,https://api.spotify.com/v1/tracks/3CJw0cuvWe9MTLbJaCPWgl,audio_features,spotify:track:3CJw0cuvWe9MTLbJaCPWgl,0.494
9220,0.00141,https://api.spotify.com/v1/audio-analysis/5eMdCL6F7cQ7oVFf7yKEDt,0.412,246440.0,0.775,5eMdCL6F7cQ7oVFf7yKEDt,0.00559,4.0,0.183,-6.79,0.0,0.135,148.195,4.0,https://api.spotify.com/v1/tracks/5eMdCL6F7cQ7oVFf7yKEDt,audio_features,spotify:track:5eMdCL6F7cQ7oVFf7yKEDt,0.822
9221,0.15,https://api.spotify.com/v1/audio-analysis/1Cm6Vi1zEJZz16TpoRoiwp,0.349,201813.0,0.941,1Cm6Vi1zEJZz16TpoRoiwp,0.0197,2.0,0.231,-9.29,1.0,0.218,137.577,4.0,https://api.spotify.com/v1/tracks/1Cm6Vi1zEJZz16TpoRoiwp,audio_features,spotify:track:1Cm6Vi1zEJZz16TpoRoiwp,0.322
9222,0.0772,https://api.spotify.com/v1/audio-analysis/53v8sHgBoMzY2EFNz71ZHr,0.495,167613.0,0.689,53v8sHgBoMzY2EFNz71ZHr,0.0,4.0,0.322,-6.366,0.0,0.303,131.304,4.0,https://api.spotify.com/v1/tracks/53v8sHgBoMzY2EFNz71ZHr,audio_features,spotify:track:53v8sHgBoMzY2EFNz71ZHr,0.725
9223,8.13e-05,https://api.spotify.com/v1/audio-analysis/6rm2jBlvJRmpzoYJcYLCjf,0.576,161613.0,0.818,6rm2jBlvJRmpzoYJcYLCjf,0.269,9.0,0.325,-6.73,1.0,0.294,142.006,4.0,https://api.spotify.com/v1/tracks/6rm2jBlvJRmpzoYJcYLCjf,audio_features,spotify:track:6rm2jBlvJRmpzoYJcYLCjf,0.524
9224,0.974,https://api.spotify.com/v1/audio-analysis/10HLFN31ocaaz0IfLPLVET,0.595,69213.0,0.129,10HLFN31ocaaz0IfLPLVET,0.000736,5.0,0.678,-13.898,1.0,0.348,60.946,4.0,https://api.spotify.com/v1/tracks/10HLFN31ocaaz0IfLPLVET,audio_features,spotify:track:10HLFN31ocaaz0IfLPLVET,0.45
9225,0.0102,https://api.spotify.com/v1/audio-analysis/0lnSpnSxUO7bGCofziHxGf,0.369,264267.0,0.841,0lnSpnSxUO7bGCofziHxGf,3.82e-05,9.0,0.0699,-6.795,0.0,0.226,141.426,4.0,https://api.spotify.com/v1/tracks/0lnSpnSxUO7bGCofziHxGf,audio_features,spotify:track:0lnSpnSxUO7bGCofziHxGf,0.439
9226,0.0172,https://api.spotify.com/v1/audio-analysis/3dGRMFbKvN7vivWcwhNE30,0.386,434493.0,0.897,3dGRMFbKvN7vivWcwhNE30,0.371,9.0,0.342,-6.447,0.0,0.231,86.926,4.0,https://api.spotify.com/v1/tracks/3dGRMFbKvN7vivWcwhNE30,audio_features,spotify:track:3dGRMFbKvN7vivWcwhNE30,0.359
9227,0.202,https://api.spotify.com/v1/audio-analysis/1mT0HIUMbQYpn3dU8ePp9l,0.679,206950.0,0.477,1mT0HIUMbQYpn3dU8ePp9l,0.178,9.0,0.0989,-12.097,0.0,0.0366,135.027,4.0,https://api.spotify.com/v1/tracks/1mT0HIUMbQYpn3dU8ePp9l,audio_features,spotify:track:1mT0HIUMbQYpn3dU8ePp9l,0.531
9228,0.0366,https://api.spotify.com/v1/audio-analysis/6wqzINjx9vKRI76i0i2xEE,0.649,238585.0,0.588,6wqzINjx9vKRI76i0i2xEE,0.51,9.0,0.36,-5.977,1.0,0.0332,114.995,4.0,https://api.spotify.com/v1/tracks/6wqzINjx9vKRI76i0i2xEE,audio_features,spotify:track:6wqzINjx9vKRI76i0i2xEE,0.283
9229,0.0671,https://api.spotify.com/v1/audio-analysis/3ycNF8wSAx28UJLEMvWm5s,0.641,232239.0,0.599,3ycNF8wSAx28UJLEMvWm5s,0.00271,5.0,0.0895,-7.77,0.0,0.0498,99.977,4.0,https://api.spotify.com/v1/tracks/3ycNF8wSAx28UJLEMvWm5s,audio_features,spotify:track:3ycNF8wSAx28UJLEMvWm5s,0.515
9230,0.162,https://api.spotify.com/v1/audio-analysis/71AATBHZGo82EnjZnG53Zx,0.387,257484.0,0.413,71AATBHZGo82EnjZnG53Zx,1.56e-05,7.0,0.262,-8.95,1.0,0.0559,173.73,3.0,https://api.spotify.com/v1/tracks/71AATBHZGo82EnjZnG53Zx,audio_features,spotify:track:71AATBHZGo82EnjZnG53Zx,0.249
9231,0.467,https://api.spotify.com/v1/audio-analysis/6dSgtTSqiu4Y8dfWs0Y6Nb,0.518,207051.0,0.391,6dSgtTSqiu4Y8dfWs0Y6Nb,0.000163,1.0,0.136,-13.089,0.0,0.166,84.975,4.0,https://api.spotify.com/v1/tracks/6dSgtTSqiu4Y8dfWs0Y6Nb,audio_features,spotify:track:6dSgtTSqiu4Y8dfWs0Y6Nb,0.411
9232,0.0357,https://api.spotify.com/v1/audio-analysis/5YFU3IanweiQ8vWaZEIR42,0.559,214108.0,0.466,5YFU3IanweiQ8vWaZEIR42,0.0101,0.0,0.313,-8.02,1.0,0.0648,180.173,3.0,https://api.spotify.com/v1/tracks/5YFU3IanweiQ8vWaZEIR42,audio_features,spotify:track:5YFU3IanweiQ8vWaZEIR42,0.0476
9233,0.13,https://api.spotify.com/v1/audio-analysis/1r7DWEzBxGbdrLW7Oa2ouX,0.694,261672.0,0.841,1r7DWEzBxGbdrLW7Oa2ouX,0.41,9.0,0.378,-6.66,0.0,0.0365,123.028,4.0,https://api.spotify.com/v1/tracks/1r7DWEzBxGbdrLW7Oa2ouX,audio_features,spotify:track:1r7DWEzBxGbdrLW7Oa2ouX,0.738
9234,0.345,https://api.spotify.com/v1/audio-analysis/5Vr6GDPfuoWKlOpOATMMI0,0.356,205790.0,0.628,5Vr6GDPfuoWKlOpOATMMI0,2.96e-05,7.0,0.596,-6.987,1.0,0.0409,160.092,4.0,https://api.spotify.com/v1/tracks/5Vr6GDPfuoWKlOpOATMMI0,audio_features,spotify:track:5Vr6GDPfuoWKlOpOATMMI0,0.224
9235,0.648,https://api.spotify.com/v1/audio-analysis/5CftrWPkW0duKXnfkyWl3h,0.678,208625.0,0.448,5CftrWPkW0duKXnfkyWl3h,2.11e-05,6.0,0.1,-8.953,1.0,0.0293,129.979,4.0,https://api.spotify.com/v1/tracks/5CftrWPkW0duKXnfkyWl3h,audio_features,spotify:track:5CftrWPkW0duKXnfkyWl3h,0.382
9236,0.189,https://api.spotify.com/v1/audio-analysis/3VtYIMxaZEdrydYAofTN04,0.552,202938.0,0.473,3VtYIMxaZEdrydYAofTN04,0.00821,8.0,0.103,-8.59,1.0,0.046,91.939,4.0,https://api.spotify.com/v1/tracks/3VtYIMxaZEdrydYAofTN04,audio_features,spotify:track:3VtYIMxaZEdrydYAofTN04,0.302
9237,0.679,https://api.spotify.com/v1/audio-analysis/1LWCsnYnNMFoIAxhwTheZu,0.355,191694.0,0.519,1LWCsnYnNMFoIAxhwTheZu,0.00457,11.0,0.291,-10.955,1.0,0.0962,119.786,4.0,https://api.spotify.com/v1/tracks/1LWCsnYnNMFoIAxhwTheZu,audio_features,spotify:track:1LWCsnYnNMFoIAxhwTheZu,0.143
9238,0.00431,https://api.spotify.com/v1/audio-analysis/3GEM779vAPWK0EYiv3Eoug,0.326,509399.0,0.845,3GEM779vAPWK0EYiv3Eoug,0.0174,8.0,0.0879,-5.922,1.0,0.0429,119.127,4.0,https://api.spotify.com/v1/tracks/3GEM779vAPWK0EYiv3Eoug,audio_features,spotify:track:3GEM779vAPWK0EYiv3Eoug,0.132
9239,3.63e-06,https://api.spotify.com/v1/audio-analysis/0SnEuDimoX1FBagR0gQazM,0.367,672746.0,0.859,0SnEuDimoX1FBagR0gQazM,0.302,5.0,0.144,-6.707,0.0,0.0318,124.705,4.0,https://api.spotify.com/v1/tracks/0SnEuDimoX1FBagR0gQazM,audio_features,spotify:track:0SnEuDimoX1FBagR0gQazM,0.111
9240,0.412,https://api.spotify.com/v1/audio-analysis/6eL6O7kaU1oVcWAIagYMGn,0.322,352184.0,0.547,6eL6O7kaU1oVcWAIagYMGn,0.0356,2.0,0.0968,-9.946,1.0,0.0322,128.009,4.0,https://api.spotify.com/v1/tracks/6eL6O7kaU1oVcWAIagYMGn,audio_features,spotify:track:6eL6O7kaU1oVcWAIagYMGn,0.212
9241,0.000101,https://api.spotify.com/v1/audio-analysis/1ESoWjH5gg4X3Z87bt0bq7,0.413,269902.0,0.923,1ESoWjH5gg4X3Z87bt0bq7,0.131,7.0,0.102,-6.667,1.0,0.0309,132.438,4.0,https://api.spotify.com/v1/tracks/1ESoWjH5gg4X3Z87bt0bq7,audio_features,spotify:track:1ESoWjH5gg4X3Z87bt0bq7,0.654
9242,0.000267,https://api.spotify.com/v1/audio-analysis/3CqlonBseJVUHFjv9KXofo,0.362,174545.0,0.781,3CqlonBseJVUHFjv9KXofo,0.0831,10.0,0.0557,-7.108,0.0,0.0512,164.219,4.0,https://api.spotify.com/v1/tracks/3CqlonBseJVUHFjv9KXofo,audio_features,spotify:track:3CqlonBseJVUHFjv9KXofo,0.339
9243,0.342,https://api.spotify.com/v1/audio-analysis/73Lf1TbeVSHTv514NQDQit,0.453,270204.0,0.547,73Lf1TbeVSHTv514NQDQit,0.0647,9.0,0.279,-9.616,1.0,0.0325,135.863,4.0,https://api.spotify.com/v1/tracks/73Lf1TbeVSHTv514NQDQit,audio_features,spotify:track:73Lf1TbeVSHTv514NQDQit,0.159
9244,1.72e-05,https://api.spotify.com/v1/audio-analysis/46rM6joxZvD4PlUqAxrPSg,0.281,411514.0,0.916,46rM6joxZvD4PlUqAxrPSg,0.902,7.0,0.126,-6.998,1.0,0.0429,124.54,4.0,https://api.spotify.com/v1/tracks/46rM6joxZvD4PlUqAxrPSg,audio_features,spotify:track:46rM6joxZvD4PlUqAxrPSg,0.2
9245,0.00148,https://api.spotify.com/v1/audio-analysis/6nL9i9EgfxsfkxOBK7eDEb,0.368,352344.0,0.936,6nL9i9EgfxsfkxOBK7eDEb,0.622,0.0,0.3,-6.133,1.0,0.0315,134.589,4.0,https://api.spotify.com/v1/tracks/6nL9i9EgfxsfkxOBK7eDEb,audio_features,spotify:track:6nL9i9EgfxsfkxOBK7eDEb,0.466
9246,0.00115,https://api.spotify.com/v1/audio-analysis/3dbDBglrdYXcIDwrFwmkTT,0.527,196840.0,0.958,3dbDBglrdYXcIDwrFwmkTT,0.057,11.0,0.185,-3.87,0.0,0.0779,111.001,4.0,https://api.spotify.com/v1/tracks/3dbDBglrdYXcIDwrFwmkTT,audio_features,spotify:track:3dbDBglrdYXcIDwrFwmkTT,0.524
9247,0.889,https://api.spotify.com/v1/audio-analysis/6MjgR3uENF3BaooNkVuqtH,0.315,149547.0,0.198,6MjgR3uENF3BaooNkVuqtH,0.00536,11.0,0.141,-12.271,1.0,0.0324,111.673,4.0,https://api.spotify.com/v1/tracks/6MjgR3uENF3BaooNkVuqtH,audio_features,spotify:track:6MjgR3uENF3BaooNkVuqtH,0.202
9248,0.0045,https://api.spotify.com/v1/audio-analysis/6T8lBVgyVjrgDF6zOShI9D,0.543,292413.0,0.79,6T8lBVgyVjrgDF6zOShI9D,0.000261,5.0,0.177,-5.693,0.0,0.0259,103.992,4.0,https://api.spotify.com/v1/tracks/6T8lBVgyVjrgDF6zOShI9D,audio_features,spotify:track:6T8lBVgyVjrgDF6zOShI9D,0.229
9249,0.00135,https://api.spotify.com/v1/audio-analysis/154dxVxB2NV8Dl0vnaBul5,0.61,226360.0,0.737,154dxVxB2NV8Dl0vnaBul5,0.000661,0.0,0.317,-7.054,1.0,0.0952,179.946,4.0,https://api.spotify.com/v1/tracks/154dxVxB2NV8Dl0vnaBul5,audio_features,spotify:track:154dxVxB2NV8Dl0vnaBul5,0.452
9250,0.557,https://api.spotify.com/v1/audio-analysis/6spM1spOCblYxcrLtpHRAN,0.515,291973.0,0.537,6spM1spOCblYxcrLtpHRAN,0.53,4.0,0.0796,-9.072,1.0,0.0398,82.021,4.0,https://api.spotify.com/v1/tracks/6spM1spOCblYxcrLtpHRAN,audio_features,spotify:track:6spM1spOCblYxcrLtpHRAN,0.548
9251,0.833,https://api.spotify.com/v1/audio-analysis/6NV6AownhVzmZGRXzhPQg7,0.244,222813.0,0.333,6NV6AownhVzmZGRXzhPQg7,0.00366,4.0,0.34,-10.021,0.0,0.0327,138.273,3.0,https://api.spotify.com/v1/tracks/6NV6AownhVzmZGRXzhPQg7,audio_features,spotify:track:6NV6AownhVzmZGRXzhPQg7,0.27
9252,0.314,https://api.spotify.com/v1/audio-analysis/2mXieLxg6IOiBx15gKxYYd,0.287,241320.0,0.674,2mXieLxg6IOiBx15gKxYYd,0.671,2.0,0.184,-6.583,1.0,0.0357,112.652,4.0,https://api.spotify.com/v1/tracks/2mXieLxg6IOiBx15gKxYYd,audio_features,spotify:track:2mXieLxg6IOiBx15gKxYYd,0.474
9253,0.092,https://api.spotify.com/v1/audio-analysis/3nKXz4EM504qpFV5pMY1Mm,0.42,194773.0,0.496,3nKXz4EM504qpFV5pMY1Mm,0.795,5.0,0.106,-9.718,0.0,0.0293,110.96,4.0,https://api.spotify.com/v1/tracks/3nKXz4EM504qpFV5pMY1Mm,audio_features,spotify:track:3nKXz4EM504qpFV5pMY1Mm,0.323
9254,0.599,https://api.spotify.com/v1/audio-analysis/3VMXR70PRjqyqz6LIeZ3Q3,0.331,186693.0,0.446,3VMXR70PRjqyqz6LIeZ3Q3,0.135,9.0,0.134,-8.68,1.0,0.0335,129.146,5.0,https://api.spotify.com/v1/tracks/3VMXR70PRjqyqz6LIeZ3Q3,audio_features,spotify:track:3VMXR70PRjqyqz6LIeZ3Q3,0.28
9255,0.0649,https://api.spotify.com/v1/audio-analysis/6fMpNnEaNhEpiSuSN9ZO5y,0.378,286667.0,0.845,6fMpNnEaNhEpiSuSN9ZO5y,0.182,4.0,0.326,-7.305,1.0,0.0437,154.057,4.0,https://api.spotify.com/v1/tracks/6fMpNnEaNhEpiSuSN9ZO5y,audio_features,spotify:track:6fMpNnEaNhEpiSuSN9ZO5y,0.521
9256,0.0171,https://api.spotify.com/v1/audio-analysis/1yT8c5VMP0XvQODZXYCkZU,0.302,261747.0,0.551,1yT8c5VMP0XvQODZXYCkZU,0.0361,4.0,0.111,-8.87,1.0,0.0306,96.807,4.0,https://api.spotify.com/v1/tracks/1yT8c5VMP0XvQODZXYCkZU,audio_features,spotify:track:1yT8c5VMP0XvQODZXYCkZU,0.282
9257,1.27e-05,https://api.spotify.com/v1/audio-analysis/557vISSf3xlJ6C8QD0oohD,0.363,166733.0,0.747,557vISSf3xlJ6C8QD0oohD,0.469,6.0,0.0888,-6.206,0.0,0.0358,145.919,4.0,https://api.spotify.com/v1/tracks/557vISSf3xlJ6C8QD0oohD,audio_features,spotify:track:557vISSf3xlJ6C8QD0oohD,0.853
9258,0.01,https://api.spotify.com/v1/audio-analysis/6yZtWq3Cvwsi5iCWom8WoG,0.262,201120.0,0.842,6yZtWq3Cvwsi5iCWom8WoG,0.071,11.0,0.0697,-7.382,1.0,0.065,144.005,4.0,https://api.spotify.com/v1/tracks/6yZtWq3Cvwsi5iCWom8WoG,audio_features,spotify:track:6yZtWq3Cvwsi5iCWom8WoG,0.435
9259,0.0501,https://api.spotify.com/v1/audio-analysis/5nU2Mk6ib9ol2Ubr4zFvOB,0.695,210707.0,0.536,5nU2Mk6ib9ol2Ubr4zFvOB,8.8e-05,4.0,0.106,-10.61,1.0,0.025,96.958,4.0,https://api.spotify.com/v1/tracks/5nU2Mk6ib9ol2Ubr4zFvOB,audio_features,spotify:track:5nU2Mk6ib9ol2Ubr4zFvOB,0.757
9260,0.361,https://api.spotify.com/v1/audio-analysis/7trEQjCnDVwxbv3qKCkvvv,0.622,319840.0,0.472,7trEQjCnDVwxbv3qKCkvvv,0.354,11.0,0.162,-11.307,1.0,0.0371,143.983,4.0,https://api.spotify.com/v1/tracks/7trEQjCnDVwxbv3qKCkvvv,audio_features,spotify:track:7trEQjCnDVwxbv3qKCkvvv,0.282
9261,0.895,https://api.spotify.com/v1/audio-analysis/5Iw43j9NzleCZLvRvNgj83,0.299,265720.0,0.29,5Iw43j9NzleCZLvRvNgj83,5.26e-05,0.0,0.0824,-13.569,1.0,0.0368,138.572,4.0,https://api.spotify.com/v1/tracks/5Iw43j9NzleCZLvRvNgj83,audio_features,spotify:track:5Iw43j9NzleCZLvRvNgj83,0.311
9262,0.185,https://api.spotify.com/v1/audio-analysis/2kkX9IzielZhUBybezdE0m,0.499,325427.0,0.516,2kkX9IzielZhUBybezdE0m,0.0215,9.0,0.11,-10.846,1.0,0.028,149.886,4.0,https://api.spotify.com/v1/tracks/2kkX9IzielZhUBybezdE0m,audio_features,spotify:track:2kkX9IzielZhUBybezdE0m,0.485
9263,0.656,https://api.spotify.com/v1/audio-analysis/0acYKMxMXRO0ZgHwedHdWs,0.332,184707.0,0.276,0acYKMxMXRO0ZgHwedHdWs,0.0599,6.0,0.122,-14.123,0.0,0.0319,128.313,4.0,https://api.spotify.com/v1/tracks/0acYKMxMXRO0ZgHwedHdWs,audio_features,spotify:track:0acYKMxMXRO0ZgHwedHdWs,0.136
9264,0.00431,https://api.spotify.com/v1/audio-analysis/2xj7drzpgX6l5FQKN4Ybvo,0.361,475587.0,0.484,2xj7drzpgX6l5FQKN4Ybvo,0.0305,9.0,0.0924,-8.356,1.0,0.0342,157.779,3.0,https://api.spotify.com/v1/tracks/2xj7drzpgX6l5FQKN4Ybvo,audio_features,spotify:track:2xj7drzpgX6l5FQKN4Ybvo,0.298
9265,0.814,https://api.spotify.com/v1/audio-analysis/6R0EHhv5sarV8EnBZiYxwi,0.737,171053.0,0.291,6R0EHhv5sarV8EnBZiYxwi,0.566,6.0,0.121,-13.899,1.0,0.0346,116.395,4.0,https://api.spotify.com/v1/tracks/6R0EHhv5sarV8EnBZiYxwi,audio_features,spotify:track:6R0EHhv5sarV8EnBZiYxwi,0.468
9266,0.539,https://api.spotify.com/v1/audio-analysis/6iaDVulThLY71g8sqvxDEs,0.386,320500.0,0.383,6iaDVulThLY71g8sqvxDEs,0.863,7.0,0.12,-15.004,1.0,0.0543,110.334,3.0,https://api.spotify.com/v1/tracks/6iaDVulThLY71g8sqvxDEs,audio_features,spotify:track:6iaDVulThLY71g8sqvxDEs,0.169
9267,0.411,https://api.spotify.com/v1/audio-analysis/55andfAOSmn2kW9i7msWXI,0.566,212805.0,0.603,55andfAOSmn2kW9i7msWXI,0.942,11.0,0.147,-11.514,0.0,0.148,123.054,4.0,https://api.spotify.com/v1/tracks/55andfAOSmn2kW9i7msWXI,audio_features,spotify:track:55andfAOSmn2kW9i7msWXI,0.419
9268,0.00168,https://api.spotify.com/v1/audio-analysis/2nS7mqfmd4LrJmYOsaaacb,0.344,194354.0,0.598,2nS7mqfmd4LrJmYOsaaacb,1.86e-05,1.0,0.128,-8.351,0.0,0.0497,106.483,5.0,https://api.spotify.com/v1/tracks/2nS7mqfmd4LrJmYOsaaacb,audio_features,spotify:track:2nS7mqfmd4LrJmYOsaaacb,0.411
9269,0.801,https://api.spotify.com/v1/audio-analysis/6UiTEE4u0LueIpJlbaaSGV,0.703,287167.0,0.442,6UiTEE4u0LueIpJlbaaSGV,0.858,0.0,0.102,-11.657,1.0,0.0475,109.991,4.0,https://api.spotify.com/v1/tracks/6UiTEE4u0LueIpJlbaaSGV,audio_features,spotify:track:6UiTEE4u0LueIpJlbaaSGV,0.498
9270,0.71,https://api.spotify.com/v1/audio-analysis/4L0qGNXV3LhJDzMvIuU29E,0.56,226981.0,0.495,4L0qGNXV3LhJDzMvIuU29E,0.938,0.0,0.0895,-14.639,1.0,0.0408,170.013,4.0,https://api.spotify.com/v1/tracks/4L0qGNXV3LhJDzMvIuU29E,audio_features,spotify:track:4L0qGNXV3LhJDzMvIuU29E,0.687
9271,0.00364,https://api.spotify.com/v1/audio-analysis/3ryiybUkH5CcXsdCJ6EzLZ,0.536,314722.0,0.787,3ryiybUkH5CcXsdCJ6EzLZ,0.799,1.0,0.237,-10.505,1.0,0.0397,124.002,4.0,https://api.spotify.com/v1/tracks/3ryiybUkH5CcXsdCJ6EzLZ,audio_features,spotify:track:3ryiybUkH5CcXsdCJ6EzLZ,0.328
9272,0.752,https://api.spotify.com/v1/audio-analysis/6gUBqks5gAHIEdYl8QN2r9,0.502,313971.0,0.34,6gUBqks5gAHIEdYl8QN2r9,0.723,1.0,0.102,-18.457,1.0,0.0967,119.925,4.0,https://api.spotify.com/v1/tracks/6gUBqks5gAHIEdYl8QN2r9,audio_features,spotify:track:6gUBqks5gAHIEdYl8QN2r9,0.272
9273,0.788,https://api.spotify.com/v1/audio-analysis/62hI32cZybyy9Wp2KTNjj9,0.679,258729.0,0.472,62hI32cZybyy9Wp2KTNjj9,0.854,9.0,0.0832,-12.249,1.0,0.0523,125.977,4.0,https://api.spotify.com/v1/tracks/62hI32cZybyy9Wp2KTNjj9,audio_features,spotify:track:62hI32cZybyy9Wp2KTNjj9,0.374
9274,0.00273,https://api.spotify.com/v1/audio-analysis/7hBCMG87SOhii69jvU5He5,0.26,169038.0,0.925,7hBCMG87SOhii69jvU5He5,0.233,10.0,0.079,-5.839,1.0,0.0708,131.196,1.0,https://api.spotify.com/v1/tracks/7hBCMG87SOhii69jvU5He5,audio_features,spotify:track:7hBCMG87SOhii69jvU5He5,0.339
9275,0.000489,https://api.spotify.com/v1/audio-analysis/1UsapVQQzNQ7fsvcrMJyOI,0.438,169064.0,0.791,1UsapVQQzNQ7fsvcrMJyOI,0.903,2.0,0.113,-7.056,1.0,0.037,123.985,4.0,https://api.spotify.com/v1/tracks/1UsapVQQzNQ7fsvcrMJyOI,audio_features,spotify:track:1UsapVQQzNQ7fsvcrMJyOI,0.58
9276,0.107,https://api.spotify.com/v1/audio-analysis/6rExaoSP3pplo8iaHfA3MN,0.426,204434.0,0.954,6rExaoSP3pplo8iaHfA3MN,0.441,9.0,0.64,-6.472,1.0,0.0565,139.102,4.0,https://api.spotify.com/v1/tracks/6rExaoSP3pplo8iaHfA3MN,audio_features,spotify:track:6rExaoSP3pplo8iaHfA3MN,0.547
9277,0.0907,https://api.spotify.com/v1/audio-analysis/0U32VA8KSSLsDH0Ijdv6zH,0.21,262348.0,0.892,0U32VA8KSSLsDH0Ijdv6zH,0.756,2.0,0.202,-10.299,1.0,0.0917,89.009,3.0,https://api.spotify.com/v1/tracks/0U32VA8KSSLsDH0Ijdv6zH,audio_features,spotify:track:0U32VA8KSSLsDH0Ijdv6zH,0.152
9278,0.0118,https://api.spotify.com/v1/audio-analysis/1JXMbQ4TpeNlfnWDUTlDeT,0.372,301087.0,0.669,1JXMbQ4TpeNlfnWDUTlDeT,0.133,5.0,0.0999,-8.557,1.0,0.0445,96.459,4.0,https://api.spotify.com/v1/tracks/1JXMbQ4TpeNlfnWDUTlDeT,audio_features,spotify:track:1JXMbQ4TpeNlfnWDUTlDeT,0.221
9279,0.00041,https://api.spotify.com/v1/audio-analysis/2GZugAFNK9em08LszcI8nj,0.15,204251.0,0.928,2GZugAFNK9em08LszcI8nj,0.45,7.0,0.217,-4.858,1.0,0.1,79.027,4.0,https://api.spotify.com/v1/tracks/2GZugAFNK9em08LszcI8nj,audio_features,spotify:track:2GZugAFNK9em08LszcI8nj,0.7
9280,0.0122,https://api.spotify.com/v1/audio-analysis/6jW0bzWy5fHtFCCRCV5zZl,0.354,208405.0,0.914,6jW0bzWy5fHtFCCRCV5zZl,0.691,7.0,0.39,-7.069,0.0,0.154,132.903,4.0,https://api.spotify.com/v1/tracks/6jW0bzWy5fHtFCCRCV5zZl,audio_features,spotify:track:6jW0bzWy5fHtFCCRCV5zZl,0.228
9281,0.00533,https://api.spotify.com/v1/audio-analysis/7GNSsjmVuA3eVeMxa43ee1,0.274,149734.0,0.949,7GNSsjmVuA3eVeMxa43ee1,0.0295,7.0,0.393,-7.118,1.0,0.133,126.949,4.0,https://api.spotify.com/v1/tracks/7GNSsjmVuA3eVeMxa43ee1,audio_features,spotify:track:7GNSsjmVuA3eVeMxa43ee1,0.0394
9282,0.0145,https://api.spotify.com/v1/audio-analysis/0Zbvr30V8vNLNIbaIb4Gjf,0.333,455785.0,0.593,0Zbvr30V8vNLNIbaIb4Gjf,0.892,9.0,0.272,-7.262,1.0,0.0468,115.161,4.0,https://api.spotify.com/v1/tracks/0Zbvr30V8vNLNIbaIb4Gjf,audio_features,spotify:track:0Zbvr30V8vNLNIbaIb4Gjf,0.295
9283,9.39e-06,https://api.spotify.com/v1/audio-analysis/29zDiu0kd3337yqJ0aTHsy,0.391,155141.0,0.87,29zDiu0kd3337yqJ0aTHsy,0.892,9.0,0.138,-5.514,1.0,0.0376,92.02,4.0,https://api.spotify.com/v1/tracks/29zDiu0kd3337yqJ0aTHsy,audio_features,spotify:track:29zDiu0kd3337yqJ0aTHsy,0.632
9284,0.0563,https://api.spotify.com/v1/audio-analysis/0ETRnSf0pCwZgMXg72RWwv,0.36,178207.0,0.924,0ETRnSf0pCwZgMXg72RWwv,0.877,2.0,0.569,-6.801,1.0,0.088,129.931,4.0,https://api.spotify.com/v1/tracks/0ETRnSf0pCwZgMXg72RWwv,audio_features,spotify:track:0ETRnSf0pCwZgMXg72RWwv,0.209
